_id,CREATIONDATE,ADDRESS,CATEGORY,CLOSEDDATETIME,DESCRIPTION,DAYS_TO_CLOSE,CLEANED_ADDRESS,geometry,OBJECTID,NEIGHBORHD,WORKGROUP,Status
2530,2025-05-10T00:00:00Z,"2764 N 84TH ST, MILWAUKEE, WI, 53222-4756","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,88,"2764 N 84TH ST, MILWAUKEE, WI, 53222-4756","c(-88.017074767508, 43.069338636971)",28,COOPER PARK,6,OPEN
2531,2025-05-10T00:00:00Z,"2658 N LAKE DR, MILWAUKEE, WI, 53211-3837","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,BRANCHES,88,"2658 N LAKE DR, MILWAUKEE, WI, 53211-3837","c(-87.87415787013, 43.066149113265)",121,NORTHPOINT,6,OPEN
2532,2025-05-10T00:00:00Z,4581 W WISCONSIN AV,STREET NAME SIGNS,NA,GRAFFITI COVERING WISCONSIN AVE. SIGN,88,"4581 W WISCONSIN AV, MILWAUKEE, WI","c(-87.972166206675, 43.038464650995)",154,STORY HILL,6,OPEN
2533,2025-05-10T00:00:00Z,"3601 S 13TH ST, MILWAUKEE, WI, 53221-1722",GARBAGE CART: ADDITIONAL,NA,NA,88,"3601 S 13TH ST, MILWAUKEE, WI, 53221-1722","c(-87.929395366427, 42.979061139272)",112,MORGANDALE,6,OPEN
2534,2025-05-10T00:00:00Z,"5838 N 41ST ST, MILWAUKEE, WI, 53209-3929",POTHOLES,NA,THIS POTHOLE IS TEARING PEOPLE VEHICLES UP ALSO THIS POTHOLE IS DIRECTLY IN FRONT OF MY DRIVE WAY AND IT’S GETTING VERY DEEP.. I HAVE REPORTED THIS 2 WEEKS AGO,88,"5838 N 41ST ST, MILWAUKEE, WI, 53209-3929","c(-87.963132275251, 43.123861366475)",157,THURSTON WOODS,6,OPEN
2535,2025-05-10T00:00:00Z,"4661 N 68TH ST, MILWAUKEE, WI, 53218-4825",CONSTRUCTION CONCERNS,NA,"HI, THE REPLACEMENT OF GAS LINES AND GAS METER RELOCATION TO EXTERIOR OF THE HOMES ON OUR BLOCK(4600 N 68TH STREET) A WHILE AGO HAS LEFT BALD SPOTS IN ALL OUR YARDS. PLEASE HAVE A SUPERVISOR OR SOMEONE REVIEW, PLEASE CALL ME IF QUESTIONS OR NEED TO MEET OR IF I NEED TO CONTACT ANOTHER CITY OFFICE, THANKS
TIM 414 588 8365",88,"4661 N 68TH ST, MILWAUKEE, WI, 53218-4825","c(-87.997219882904, 43.102238948039)",26,COLUMBUS PARK,6,OPEN
2536,2025-05-10T00:00:00Z,"3449 N NEWHALL ST, MILWAUKEE, WI, 53211-2806",GARBAGE CART: MISSING,NA,OUR SECOND GARBAGE CART DISAPPEARED LAST FALL. WE ARE A THREE UNIT PROPERTY AND NEED THE SECOND CART.,88,"3449 N NEWHALL ST, MILWAUKEE, WI, 53211-2806","c(-87.890430999869, 43.080696576778)",17,CAMBRIDGE HEIGHTS,6,OPEN
2537,2025-05-10T00:00:00Z,"3449 N NEWHALL ST, MILWAUKEE, WI, 53211-2806",RECYCLING CART: MISSING,NA,"WE ARE A THREE UNIT HOUSEHOLD. AT ONE TIME WE HAD THREE RECYCLING CARTS. ONE CART DISAPPEARED LAST FALL. ANOTHER CAR DISAPPEARED THIS PAST FRIDAY, 5/9/25, OUR REGULARLY SCHEDULED PICK UP DAY. WE WOULD LIKE AT LEAST ONE MORE REPLACED, TWO WOULD BE IDEAL.",88,"3449 N NEWHALL ST, MILWAUKEE, WI, 53211-2806","c(-87.890430999869, 43.080696576778)",17,CAMBRIDGE HEIGHTS,6,OPEN
2538,2025-05-10T00:00:00Z,2402 W FOREST HOME AV,ALL OTHER SIGNS,NA,EASTBOUND FAR RIGHT DW-W SIGNAL NEEDS REFOCUS AT FOREST HOME AND LINCOLN,88,"2402 W FOREST HOME AV, MILWAUKEE, WI","c(-87.945249652465, 43.002947803122)",82,LAYTON PARK,6,OPEN
2539,2025-05-10T00:00:00Z,"735 S 1ST ST, MILWAUKEE, WI, 53204-1802",POTHOLES,NA,IN SOUTHBOUND LANE NEAR THE CENTERLINE,88,"735 S 1ST ST, MILWAUKEE, WI, 53204-1802","c(-87.9115231372, 43.023377267189)",173,WALKER'S POINT,5,OPEN
2540,2025-05-10T00:00:00Z,2000 W BECHER ST,ALL OTHER SIGNS,NA,R10-11B SIGN GOING NE ON FOREST HOME AT BECHER IS DETERIORATED AND SHOULD BE REPLACED,88,"2000 W BECHER ST, MILWAUKEE, WI","c(-87.938368026138, 43.006750588774)",116,MUSKEGO WAY,5,OPEN
2541,2025-05-10T00:00:00Z,"6234 W IDAHO ST, MILWAUKEE, WI, 53219-3044","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,"BRUSH , TREES , BRANCHES",88,"6234 W IDAHO ST, MILWAUKEE, WI, 53219-3044","c(-87.99132237583, 42.990905145645)",38,FAIRVIEW,6,OPEN
2542,2025-05-10T00:00:00Z,"5265 S 21ST ST, MILWAUKEE, WI, 53221-3818",LIGHT POLE SPLICE BOX OPEN,2025-05-11T00:00:00Z,LIGHT POLE ON THE SW CORNER OF S. 21ST STREET AND CLAYTON CREST HAS AN ELECTRICAL BOX COVER PLATE DAMAGED AND OFF OF THE BOX.  WIRES ARE EXPOSED.,1,"5265 S 21ST ST, MILWAUKEE, WI, 53221-3818","c(-87.940680593225, 42.949004975589)",22,CLAYTON CREST,6,CLOSED
2543,2025-05-10T00:00:00Z,"3015 N 73RD ST, MILWAUKEE, WI, 53210-1068","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,88,"3015 N 73RD ST, MILWAUKEE, WI, 53210-1068","c(-88.003859356048, 43.07389478808)",33,ENDERIS PARK,6,OPEN
2544,2025-05-10T00:00:00Z,"2332 W BOLIVAR AV, MILWAUKEE, WI, 53221-0000","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,88,"2332 W BOLIVAR AV, MILWAUKEE, WI, 53221-0000","c(-87.944833910067, 42.96686999638)",183,WILSON PARK,6,OPEN
2545,2025-05-10T00:00:00Z,"3339 N 77TH ST, MILWAUKEE, WI, 53222-3911",NO MOW MAY REGISTRATION,NA,NA,88,"3339 N 77TH ST, MILWAUKEE, WI, 53222-3911","c(-88.008916996424, 43.079786469731)",117,NASH PARK,6,OPEN
2546,2025-05-10T00:00:00Z,"3465 N 94TH ST, MILWAUKEE, WI, 53222-3553","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,BRUSHJ,88,"3465 N 94TH ST, MILWAUKEE, WI, 53222-3553","c(-88.030176604181, 43.08194732437)",46,GOLDEN VALLEY,6,OPEN
2547,2025-05-10T00:00:00Z,"1336 W BIRCH CT, MILWAUKEE, WI, 53209-5118","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,BRUSH PICKUP CLOSE TO CURB. THANK YOU.,88,"1336 W BIRCH CT, MILWAUKEE, WI, 53209-5118","c(-87.927643213387, 43.118047091699)",101,MILWAUKEE RIVER PARKWAY,6,OPEN
2548,2025-05-10T00:00:00Z,"5635 W SILVER SPRING DR, MILWAUKEE, WI, 53218-3264",CONSTRUCTION CONCERNS,NA,FRESH CEMENT WAS ROLLED OVER BY A CAR DAMAGING THE CEMENT,88,"5635 W SILVER SPRING DR, MILWAUKEE, WI, 53218-3264","c(-87.983409356318, 43.119012058302)",97,MC GOVERN PARK,6,OPEN
2549,2025-05-10T00:00:00Z,"419 W BOTTSFORD AV, MILWAUKEE, WI, 53207-4953","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,88,"419 W BOTTSFORD AV, MILWAUKEE, WI, 53207-4953","c(-87.916438369042, 42.964325041028)",162,TOWN OF LAKE,6,OPEN
2550,2025-05-10T00:00:00Z,"6740 N 107TH ST, MILWAUKEE, WI, 53224-5008",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,3 BULKY PICKUP ITEMS AT END OF DRIVEWAY,88,"6740 N 107TH ST, MILWAUKEE, WI, 53224-5008","c(-88.0447650552, 43.140331848124)",94,MAPLE TREE,6,OPEN
2551,2025-05-10T00:00:00Z,"4716 N 51ST BL, MILWAUKEE, WI, 53218-5106",POTHOLES,NA,LARGE POTHOLE ON WEST SIDE OF N. 51ST STREET BLVD. APPROXIMATELY ONE BLOCK SOUTH OF HAMPTON AVENUE.,88,"4716 N 51ST BL, MILWAUKEE, WI, 53218-5106","c(-87.976370988403, 43.103048891343)",172,WAHL PARK,6,OPEN
2552,2025-05-10T00:00:00Z,"6553 W OHIO AV, MILWAUKEE, WI, 53219-4247","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,88,"6553 W OHIO AV, MILWAUKEE, WI, 53219-4247","c(-87.994496518743, 42.984581334975)",61,HAWLEY FARMS,6,OPEN
2553,2025-05-10T00:00:00Z,"1924 E BRADFORD AV, MILWAUKEE, WI, 53211-4308",NO MOW MAY REGISTRATION,NA,NA,88,"1924 E BRADFORD AV, MILWAUKEE, WI, 53211-4308","c(-87.885967804066, 43.063930088218)",115,MURRAY HILL,6,OPEN
2554,2025-05-10T00:00:00Z,"5565 N TEUTONIA AV, MILWAUKEE, WI, 53209-4841",SETTLEMENT,NA,LARGE DEPRESSION ON WEST SILVER SPRING DRIVE NEAR THE TEUTONIA AVENUE OVERPASS. I HIT IT WITH MY CAR.,88,"5565 N TEUTONIA AV, MILWAUKEE, WI, 53209-4841","c(-87.950946832053, 43.118970148786)",124,OLD NORTH MILWAUKEE,4,OPEN
2555,2025-05-10T00:00:00Z,"3930 N 54TH ST, MILWAUKEE, WI, 53216-2208",GARBAGE CART: DAMAGED,NA,"CART IS CRACKED IN THE MIDDLE, GREEN NOTICE ATTACHED TO REPAIR OR REPLACE.",88,"3930 N 54TH ST, MILWAUKEE, WI, 53216-2208","c(-87.980552636078, 43.088797811926)",52,GRASSLYN MANOR,6,OPEN
2556,2025-05-10T00:00:00Z,"5565 N TEUTONIA AV, MILWAUKEE, WI, 53209-4841",BARRICADE OR GUARDRAIL PROBLEM,NA,"THE GUARD RAIL ON SILVER SPRING DRIVE UNDERNEATH THE TEUTONIA AVENUE BRIDGE, REALLY COULD USE REPAIR OR REPLACEMENT. IT’S LOOKED LIKE THIS FOR OVER 20 YEARS.",88,"5565 N TEUTONIA AV, MILWAUKEE, WI, 53209-4841","c(-87.950946832053, 43.118970148786)",124,OLD NORTH MILWAUKEE,4,OPEN
2557,2025-05-10T00:00:00Z,"5565 N TEUTONIA AV, MILWAUKEE, WI, 53209-4841",MISCELLANEOUS STREET MAINTENANCE REQUEST,NA,"IS IT POSSIBLE PLEASE, TO HAVE A STREET SWEEPER GO THROUGH THE UNDERPASS ON SILVER SPRING DRIVE, AND CLEAN THIS AREA ON THE STREET ? I HAVE NEVER SEEN THIS ADDRESSED. THANX.",88,"5565 N TEUTONIA AV, MILWAUKEE, WI, 53209-4841","c(-87.950946832053, 43.118970148786)",124,OLD NORTH MILWAUKEE,4,OPEN
2558,2025-05-10T00:00:00Z,"2172 N 55TH ST, MILWAUKEE, WI, 53208-1014",NO MOW MAY REGISTRATION,NA,NA,88,"2172 N 55TH ST, MILWAUKEE, WI, 53208-1014","c(-87.981613701201, 43.058760758982)",175,WASHINGTON HEIGHTS,6,OPEN
2559,2025-05-10T00:00:00Z,"4130 N COLGATE CR, MILWAUKEE, WI, 53222-1736",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,"WE HAVE 4 MATTRESSES TO DISPOSE OF, THEY ARE IN LARGE TARPAULIN CONTAINMENT BAG",88,"4130 N COLGATE CR, MILWAUKEE, WI, 53222-1736","c(-88.019952610144, 43.092539242046)",87,LINDSAY PARK,6,OPEN
2560,2025-05-10T00:00:00Z,"10342 W VILLARD AV, MILWAUKEE, WI, 53225-4027","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,BRUSH,88,"10342 W VILLARD AV, MILWAUKEE, WI, 53225-4027","c(-88.042215531712, 43.112439263199)",159,TIMMERMAN WEST,6,OPEN
2561,2025-05-10T00:00:00Z,"2785 N 98TH ST, MILWAUKEE, WI, 53222-4512","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,88,"2785 N 98TH ST, MILWAUKEE, WI, 53222-4512","c(-88.035338599251, 43.069519057437)",113,MOUNT MARY,6,OPEN
2562,2025-05-10T00:00:00Z,"1541 W WANDA AV, MILWAUKEE, WI, 53221-4314",DEAD ANIMAL,NA,DEAD SQUIRREL,88,"1541 W WANDA AV, MILWAUKEE, WI, 53221-4314","c(-87.933183399929, 42.94286900337)",93,MAITLAND PARK,6,OPEN
2563,2025-05-10T00:00:00Z,"3621 S 88TH ST, MILWAUKEE, WI, 53228-1531","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,88,"3621 S 88TH ST, MILWAUKEE, WI, 53228-1531","c(-88.022976968448, 42.978654239782)",111,MORGAN HEIGHTS,6,OPEN
2564,2025-05-10T00:00:00Z,"4718 N 40TH ST, MILWAUKEE, WI, 53209-5812",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,"MATTRESS , BOXES, CHAIRS",88,"4718 N 40TH ST, MILWAUKEE, WI, 53209-5812","c(-87.962462393549, 43.103051447823)",124,OLD NORTH MILWAUKEE,4,OPEN
2565,2025-05-10T00:00:00Z,"3747 S MASSACHUSETTS AV, MILWAUKEE, WI, 53220-1762",RECYCLING CART: NO CART,NA,THIS ADDRESS IS A TWO FAMILY RESIDENCE WITH ONE ADDRESS BUT TWO UNITS.  THE ADDRESS ONLY HAS ONE RECYCLING CART.  REQUESTING A 2ND RECYCLING CART FOR THIS ADDRESS,88,"3747 S MASSACHUSETTS AV, MILWAUKEE, WI, 53220-1762","c(-88.004301417621, 42.976109032974)",177,WEDGEWOOD,6,OPEN
2566,2025-05-10T00:00:00Z,"630 E CHAMBERS ST, A, MILWAUKEE, WI, 53212-2539",POTHOLES,NA,POTHOLE IS IN THE INTERSECTION OF N PIERCE ST AND CHAMBERS.,88,"630 E CHAMBERS ST, A, MILWAUKEE, WI, 53212-2539","c(-87.903123715847, 43.07307067936)",138,RIVERWEST,3,OPEN
2567,2025-05-10T00:00:00Z,"1823 W ASPEN ST, MILWAUKEE, WI, 53221-5231",SCATTERED LITTER AND DEBRIS ON PRIVATE PROPERTY,NA,"THE HOME AT 1823 W. ASPEN ST. HAS LOTS OF DEBRI (JUNK) OUTSIDE.  THE PROPERTY IS NOT WELL MAINTAINED AND THERE HAVE BEEN CARS/BOATS IN THEIR DRIVEWAY THAT HAVE NOT BEEN MOVED FOR OVER 5 YEARS.  ADDITIONALLY, THEY LEAVE THEIR GARBAGE CARTS OUT ON THE CURB 24/7 AND THE GRASS HAS NOT BEEN CUT THIS YEAR.  THIS HAS BEEN AN ONGOING ISSUE FOR YEARS AND YEARS.",88,"1823 W ASPEN ST, MILWAUKEE, WI, 53221-5231","c(-87.938837496535, 42.921154886913)",25,COLLEGE HEIGHTS,6,OPEN
2568,2025-05-10T00:00:00Z,"1318 N 40TH ST, MILWAUKEE, WI, 53208-2842",LARGE ITEMS DISCARDED ON PRIVATE PROPERTY,NA,"YARD IS FULL OF MISCELLANEOUS DEBRIS, CONSTRUCTION MATERIALS, TRASH, ETC. TENANT HAS STATED THAT DEBRIS BELONGS TO LANDLORD AND THAT INTERIOR CONDITIONS ARE SIMILAR. PART OF A CAR IS ABANDONED BACK THERE AND COVERED IN VINES.",88,"1318 N 40TH ST, MILWAUKEE, WI, 53208-2842","c(-87.963301422057, 43.047640865225)",96,MARTIN DRIVE,6,OPEN
2569,2025-05-09T00:00:00Z,580 W COLLEGE AV,STREET LIGHT OUT,NA,STREETLIGHT ON THE CORNER OF SOUTH 6TH/COLLEGE IS OUT MAKING IT DIFFICULT TO SEE PEDESTRIANS CROSSING AFTER DARK,89,"580 W COLLEGE AV, MILWAUKEE, WI","c(-87.919562220536, 42.930453560748)",119,NEW COELN,6,OPEN
2570,2025-05-09T00:00:00Z,5945 S 6TH ST,STREET LIGHT OUT,NA,STREETLIGHT OUT NEAR THE ROAD/SIDEWALK ACROSS FROM END OF RUNWAY,89,"5945 S 6TH ST, MILWAUKEE, WI","c(-87.922503011265, 42.936005649593)",108,MITCHELL FIELD,6,OPEN
2571,2025-05-09T00:00:00Z,"3239 N 58TH ST, MILWAUKEE, WI, 53216-3123","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,BUSH TRIMMINGS PLACED AT CURB FOR PICKUP,89,"3239 N 58TH ST, MILWAUKEE, WI, 53216-3123","c(-87.986233470955, 43.07828719871)",52,GRASSLYN MANOR,6,OPEN
2572,2025-05-09T00:00:00Z,"2613 W CAPITOL DR, 3, MILWAUKEE, WI, 53206-1413",FURNITURE DISCARDED ON PRIVATE PROPERTY,NA,ITEM HAS BEEN HERE FOR SEVERAL WEEKS & NEEDS REMOVAL.,89,"2613 W CAPITOL DR, 3, MILWAUKEE, WI, 53206-1413","c(-87.946223378156, 43.089526115493)",42,FRANKLIN HEIGHTS,4,OPEN
2573,2025-05-09T00:00:00Z,"8812 W DENVER AV, MILWAUKEE, WI, 53224-4821","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",NA,NA,89,"8812 W DENVER AV, MILWAUKEE, WI, 53224-4821","c(-88.021430004398, 43.141185922148)",99,MENOMONEE RIVER HILLS,6,OPEN
2574,2025-05-09T00:00:00Z,"3244 N 25TH ST, MILWAUKEE, WI, 53206-1234",BACKWATER,2025-05-09T00:00:00Z,OPERATOR CONTACTED THE ON-DUTY SUPERVISOR AT 708-8395.,0,"3244 N 25TH ST, MILWAUKEE, WI, 53206-1234","c(-87.944516571213, 43.078014283943)",42,FRANKLIN HEIGHTS,4,CLOSED
2575,2025-05-09T00:00:00Z,"5232 N 91ST ST, MILWAUKEE, WI, 53225-0000",POTHOLES,NA,LARGE POTHOLE IN THE SOUTH BOUND LANE OF N. 91ST ST. NEAR APPLETON AVE.,89,"5232 N 91ST ST, MILWAUKEE, WI, 53225-0000","c(-88.025543004286, 43.112900016416)",168,VALHALLA,6,OPEN
2576,2025-05-09T00:00:00Z,"2920 N 27TH ST, MILWAUKEE, WI, 53210-2011",VACANT PROPERTY LEFT UNSECURED/OPEN,2025-05-09T00:00:00Z,WEST ENTRY DOOR IS UNSECURE.,0,"2920 N 27TH ST, MILWAUKEE, WI, 53210-2011","c(-87.946972971757, 43.072049009182)",128,AMANI,2,CLOSED
2577,2025-05-09T00:00:00Z,"1932 E KENILWORTH PL, MILWAUKEE, WI, 53202-1181",BULKY PICKUP & SAN INSPECTOR NOTIFICATION,NA,"I AM MOVING OUT OF MY RESIDENCE AND HAVE A SMALL, 2 SEAT LOVESEAT THAT NEEDS TO BE PICKED UP.",89,"1932 E KENILWORTH PL, MILWAUKEE, WI, 53202-1181","c(-87.88530345442, 43.058992770062)",90,LOWER EAST SIDE,6,OPEN
2578,2025-05-09T00:00:00Z,"2535 N TEUTONIA AV, MILWAUKEE, WI, 53206-2537",MISSED COLLECTION: GARBAGE,NA,MISSED COLLECTION YESTERDAY,89,"2535 N TEUTONIA AV, MILWAUKEE, WI, 53206-2537","c(-87.929198224065, 43.064815133375)",120,NORTH DIVISION,2,OPEN
2579,2025-05-09T00:00:00Z,"5823 N 62ND ST, MILWAUKEE, WI, 53218-2006",MISSED COLLECTION: RECYCLING,NA,CART HAS BEEN AT THE CURB BUT WAS MISSED LAST WEDS,89,"5823 N 62ND ST, MILWAUKEE, WI, 53218-2006","c(-87.988566741342, 43.123605466971)",149,SILVER SPRING,6,OPEN
2580,2025-05-09T00:00:00Z,"4630 W HOYT PL, MILWAUKEE, WI, 53216-2327",MISSED COLLECTION: RECYCLING,NA,"CALLER STATES WHOLE BLOCK MISSED, CALLERS CART AT THE CURB",89,"4630 W HOYT PL, MILWAUKEE, WI, 53216-2327","c(-87.971977110939, 43.088440533303)",140,ROOSEVELT GROVE,4,OPEN
2581,2025-05-09T00:00:00Z,"5515 W SPRING LA, MILWAUKEE, WI, 53223-4342",GARBAGE CART: NO CART,2025-05-09T00:00:00Z,SFH,0,"5515 W SPRING LA, MILWAUKEE, WI, 53223-4342","c(-87.980929151169, 43.157020468804)",11,BRADLEY ESTATES,6,CLOSED
2582,2025-05-09T00:00:00Z,"5515 W SPRING LA, MILWAUKEE, WI, 53223-4342",COLLECTION SCHEDULE - GARBAGE AND RECYCLING,NA,NA,89,"5515 W SPRING LA, MILWAUKEE, WI, 53223-4342","c(-87.980929151169, 43.157020468804)",11,BRADLEY ESTATES,6,OPEN
2583,2025-05-09T00:00:00Z,"5244 N 35TH ST, MILWAUKEE, WI, 53209-4704",SMALL ITEMS DISCARDED ON PRIVATE PROPERTY,2025-05-09T00:00:00Z,GARBAGE BAGS WITH INSULATION AND LEAVES NOT IN ANY CARTS JUST ON THE GROUND,0,"5244 N 35TH ST, MILWAUKEE, WI, 53209-4704","c(-87.956163560951, 43.112929604534)",124,OLD NORTH MILWAUKEE,4,CLOSED
2584,2025-05-09T00:00:00Z,"10127 W ARCH AV, MILWAUKEE, WI, 53224-2660",RECYCLING CART: DAMAGED,NA,"SFH, WHEEL BROKE ON ONE OF 2 CARTS",89,"10127 W ARCH AV, MILWAUKEE, WI, 53224-2660","c(-88.036666711809, 43.165909896216)",130,PHEASANT RUN,6,OPEN
2585,2025-05-09T00:00:00Z,"2106 W FOREST HOME AV, MILWAUKEE, WI, 53215-2565",MISSED COLLECTION: RECYCLING,NA,"2R CARTS ON TIME BUT NOT EMPTIED, PLEASE COLLECT...",89,"2106 W FOREST HOME AV, MILWAUKEE, WI, 53215-2565","c(-87.940243141698, 43.005815797022)",41,FOREST HOME HILLS,5,OPEN
2586,2025-05-08T00:00:00Z,"224 W SAVELAND AV, MILWAUKEE, WI, 53207-3845",NO MOW MAY REGISTRATION,NA,NA,90,"224 W SAVELAND AV, MILWAUKEE, WI, 53207-3845","c(-87.913969144185, 42.976719403163)",144,SAVELAND PARK,6,OPEN
2587,2025-05-08T00:00:00Z,"3234 S DELAWARE AV, MILWAUKEE, WI, 53207-3021",STREET LIGHT OUT,2025-05-09T00:00:00Z,HI! THE STREET LIGHT IN FRONT OF OUR HOUSE WAS OUT LAST NIGHT. FIRST TIME IN SUCH A LONG TIME. PLEASE TURN IT BACK ON. THANKS!,1,"3234 S DELAWARE AV, MILWAUKEE, WI, 53207-3021","c(-87.876860950085, 42.985804464196)",39,FERNWOOD,6,CLOSED
2588,2025-05-08T00:00:00Z,"2600 N 32ND ST, MILWAUKEE, WI, 53210-2506",FORESTRY CALLBACK REQUEST ABOUT CODE ENFORCEMENT,2025-05-08T00:00:00Z,"HI CHRIS, PLEASE CALL ME ON MY CELL AT 414-712-8211. RE: ENCROACHMENT RECORD # PWCF-25-00886",0,"2600 N 32ND ST, MILWAUKEE, WI, 53210-2506","c(-87.953419409671, 43.06698839323)",104,METCALFE PARK,1,CLOSED
2589,2025-05-08T00:00:00Z,"3731 S 67TH ST, MILWAUKEE, WI, 53220-1858",DEAD ANIMAL,NA,LARGE DEAD POSSUM IN TRAFFIC,90,"3731 S 67TH ST, MILWAUKEE, WI, 53220-1858","c(-87.996748736127, 42.976344983548)",141,ROOT CREEK,6,OPEN
2590,2025-05-08T00:00:00Z,"3469 S 20TH ST, MILWAUKEE, WI, 53215-4917",NO MOW MAY REGISTRATION,NA,NA,90,"3469 S 20TH ST, MILWAUKEE, WI, 53215-4917","c(-87.939083421574, 42.981467499855)",151,SOUTHGATE,6,OPEN
2591,2025-05-08T00:00:00Z,"1919 N 24TH ST, MILWAUKEE, WI, 53205-1433",MISSED COLLECTION: RECYCLING,NA,NA,90,"1919 N 24TH ST, MILWAUKEE, WI, 53205-1433","c(-87.9430512469, 43.055310432359)",105,MIDTOWN,1,OPEN
2592,2025-05-08T00:00:00Z,"502 S 71ST ST, MILWAUKEE, WI, 53214-1635",GARBAGE CART: MISSING,2025-05-09T00:00:00Z,I THINK I FOUND AN EXTRA CART DOWN THE BLOCK. PLEASE CANCEL MY MISSING CART REQUEST.,1,"502 S 71ST ST, MILWAUKEE, WI, 53214-1635","c(-88.000917475671, 43.027081984574)",36,FAIR PARK,6,CLOSED
2593,2025-05-08T00:00:00Z,"364 E BAY ST, MILWAUKEE, WI, 53207-1236",POTHOLES,NA,UNDEFINED,90,"364 E BAY ST, MILWAUKEE, WI, 53207-1236","c(-87.904974775345, 43.006270054265)",8,BAY VIEW,6,OPEN
2594,2025-05-08T00:00:00Z,"6627 W SPOKANE ST, MILWAUKEE, WI, 53223-5442",BRANCHES OR BUSHES ENCROACHING SIDEWALK,2025-05-08T00:00:00Z,TREE FELL BLOCKING WALKWAY AND STEPS,0,"6627 W SPOKANE ST, MILWAUKEE, WI, 53223-5442","c(-87.994477156547, 43.143870687645)",100,MENOMONEE RIVER HILLS EAST,6,CLOSED
2595,2025-05-08T00:00:00Z,"3575 S 58TH ST, MILWAUKEE, WI, 53220-1435","BRUSH PICKUP REQUEST, LESS THAN 2 CUBIC YARDS, APRIL-NOVEMBER",2025-05-09T00:00:00Z,NA,1,"3575 S 58TH ST, MILWAUKEE, WI, 53220-1435","c(-87.986973928282, 42.979452490331)",141,ROOT CREEK,6,CLOSED
2596,2025-05-08T00:00:00Z,"1334 N 46TH ST, MILWAUKEE, WI, 53208-2741",GARBAGE CART COLLECTION REQUEST: CART NOT AT COLLECTION POINT,2025-05-08T00:00:00Z,CREW WAS IN NEIGHBORHOOD 10MINS BEFORE 7:00AM CALLER STATES SHE JUST ROLLED HER CART BY 6:58AM AND CREW EMPTIED EVERY NEIGHBORS,0,"1334 N 46TH ST, MILWAUKEE, WI, 53208-2741","c(-87.971027860404, 43.048292977292)",96,MARTIN DRIVE,6,CLOSED
2597,2025-05-08T00:00:00Z,"1334 N 46TH ST, MILWAUKEE, WI, 53208-2741",INFO ONLY: CLEAN AND GREEN INFO,2025-05-08T00:00:00Z,NA,0,"1334 N 46TH ST, MILWAUKEE, WI, 53208-2741","c(-87.971027860404, 43.048292977292)",96,MARTIN DRIVE,6,CLOSED
2598,2025-05-08T00:00:00Z,"1334 N 46TH ST, MILWAUKEE, WI, 53208-2741",INFO ONLY: E-NOTIFY QUESTIONS OR PROBLEMS,2025-05-08T00:00:00Z,NA,0,"1334 N 46TH ST, MILWAUKEE, WI, 53208-2741","c(-87.971027860404, 43.048292977292)",96,MARTIN DRIVE,6,CLOSED
2599,2025-05-08T00:00:00Z,"2733 W WRIGHT ST, MILWAUKEE, WI, 53210-3108",BROKEN BRANCH DOWN - NOT BLOCKING,2025-05-09T00:00:00Z,"LIMB IS DOWN AND ON THE LAWN, NOT BLOCKING",1,"2733 W WRIGHT ST, MILWAUKEE, WI, 53210-3108","c(-87.94852923972, 43.064095044073)",104,METCALFE PARK,1,CLOSED
2600,2025-05-08T00:00:00Z,"2805 S KINNICKINNIC AV, MILWAUKEE, WI, 53207-2251",COLLECTION SCHEDULE - GARBAGE AND RECYCLING,2025-05-09T00:00:00Z,WE HAVEN’T HAD A PICK UP FOR THE PAST MONTH.,1,"2805 S KINNICKINNIC AV, MILWAUKEE, WI, 53207-2251","c(-87.892949594135, 42.993778923058)",8,BAY VIEW,6,CLOSED
